Periodo,Sexo,Edad,Estado civil,Total
2014T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"92,5"
2013T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"90,5"
2013T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,81
2013T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"77,8"
2013T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"80,7"
2012T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"78,7"
2012T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"73,4"
2012T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,74
2012T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"77,9"
2011T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"58,1"
2011T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"46,5"
2011T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"42,3"
2011T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"40,2"
2010T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"43,6"
2010T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"39,2"
2010T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"42,6"
2010T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"42,4"
2009T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"36,2"
2009T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"39,1"
2009T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"34,2"
2009T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"28,3"
2008T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"22,6"
2008T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"18,6"
2008T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"18,8"
2008T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"18,4"
2007T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,18
2007T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"15,5"
2007T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,17
2007T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"17,5"
2006T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"12,7"
2006T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"10,5"
2006T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"17,5"
2006T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"18,4"
2005T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"12,8"
2005T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"16,5"
2005T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"13,5"
2005T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"15,4"
2004T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"15,9"
2004T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,16
2004T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,15
2004T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"14,6"
2003T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"16,1"
2003T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"15,9"
2003T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"17,3"
2003T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"17,5"
2002T4,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"16,2"
2002T3,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"12,9"
2002T2,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"14,9"
2002T1,Ambos sexos,De 50 a 54 años,Solteros/Solteras,"15,6"
2025T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"169,5"
2024T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,171
2024T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"182,5"
2024T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"190,3"
2024T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"186,6"
2023T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"171,2"
2023T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"174,3"
2023T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"172,1"
2023T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"215,1"
2022T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"230,3"
2022T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"224,2"
2022T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"210,9"
2022T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,234
2021T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"203,2"
2021T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"215,7"
2021T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,216
2021T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"233,9"
2020T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"239,8"
2020T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"222,7"
2020T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"216,1"
2020T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"222,5"
2019T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,210
2019T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"215,1"
2019T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"230,3"
2019T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"238,2"
2018T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"229,2"
2018T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"229,3"
2018T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"240,8"
2018T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"270,6"
2017T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"262,7"
2017T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"248,5"
2017T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"268,7"
2017T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"301,2"
2016T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"291,2"
2016T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"301,5"
2016T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"331,4"
2016T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"327,6"
2015T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"326,8"
2015T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"335,8"
2015T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"351,3"
2015T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,366
2014T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"369,3"
2014T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"358,2"
2014T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"367,6"
2014T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"380,5"
2013T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"395,2"
2013T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"380,8"
2013T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"367,4"
2013T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"375,6"
2012T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"356,9"
2012T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"362,8"
2012T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"337,7"
2012T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"329,3"
2011T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"296,4"
2011T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"293,1"
2011T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"271,9"
2011T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,271
2010T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"267,9"
2010T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"233,1"
2010T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"254,6"
2010T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"235,1"
2009T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"224,9"
2009T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,195
2009T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"196,3"
2009T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"189,3"
2008T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"155,1"
2008T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"123,7"
2008T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"118,1"
2008T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"114,1"
2007T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"94,5"
2007T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"85,9"
2007T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"87,9"
2007T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"87,3"
2006T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"84,9"
2006T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"82,2"
2006T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"75,6"
2006T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"85,3"
2005T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"79,5"
2005T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,72
2005T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"81,7"
2005T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"85,6"
2004T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"98,8"
2004T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"92,5"
2004T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"99,4"
2004T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"96,4"
2003T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"91,9"
2003T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"86,4"
2003T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"86,8"
2003T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"96,8"
2002T4,Ambos sexos,De 50 a 54 años,Casados/Casadas,"90,2"
2002T3,Ambos sexos,De 50 a 54 años,Casados/Casadas,"94,2"
2002T2,Ambos sexos,De 50 a 54 años,Casados/Casadas,"93,5"
2002T1,Ambos sexos,De 50 a 54 años,Casados/Casadas,"89,3"
2025T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,4
2024T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"2,7"
2024T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,8"
2024T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,1
2024T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,5"
2023T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"7,9"
2023T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"7,7"
2023T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,6"
2023T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"6,5"
2022T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,4"
2022T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,9"
2022T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,4
2022T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,5"
2021T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,5
2021T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"11,3"
2021T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"9,7"
2021T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,7
2020T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"7,5"
2020T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"12,1"
2020T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"9,5"
2020T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"10,1"
2019T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"7,9"
2019T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"11,5"
2019T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"6,5"
2019T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"6,2"
2018T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"8,5"
2018T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"6,9"
2018T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"8,8"
2018T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"10,7"
2017T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"11,4"
2017T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"10,2"
2017T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"10,7"
2017T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"11,3"
2016T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"11,4"
2016T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"14,1"
2016T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"15,2"
2016T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,15
2015T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"15,8"
2015T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,15
2015T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"20,7"
2015T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"23,2"
2014T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"16,6"
2014T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"17,3"
2014T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"15,9"
2014T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"19,2"
2013T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"17,3"
2013T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"13,1"
2013T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"15,1"
2013T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"18,3"
2012T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,21
2012T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"15,2"
2012T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"15,6"
2012T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"15,7"
2011T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"13,8"
2011T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"12,8"
2011T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"14,8"
2011T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"12,4"
2010T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"9,4"
2010T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"10,6"
2010T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"9,6"
2010T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,14
2009T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,11
2009T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"10,9"
2009T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"13,4"
2009T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"8,2"
2008T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,1"
2008T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,1"
2008T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,6
2008T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"3,1"
2007T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,2"
2007T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"3,7"
2007T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,6"
2007T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"7,5"
2006T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"6,5"
2006T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"6,5"
2006T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,9"
2006T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"2,5"
2005T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"3,3"
2005T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,3"
2005T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,1"
2005T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,7"
2004T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,1"
2004T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,4"
2004T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,1"
2004T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"3,7"
2003T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,2"
2003T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"3,9"
2003T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,2"
2003T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,6"
2002T4,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"3,4"
2002T3,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"4,2"
2002T2,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"5,8"
2002T1,Ambos sexos,De 50 a 54 años,Viudos/Viudas,"3,4"
2025T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"47,4"
2024T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"43,3"
2024T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,44
2024T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,49
2024T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"50,4"
2023T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"52,5"
2023T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"52,1"
2023T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,52
2023T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"59,2"
2022T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"57,6"
2022T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"59,5"
2022T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"67,5"
2022T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,76
2021T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"74,7"
2021T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"66,5"
2021T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"70,3"
2021T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"64,2"
2020T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"66,2"
2020T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"54,4"
2020T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"48,4"
2020T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"58,5"
2019T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"62,8"
2019T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"63,7"
2019T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"70,7"
2019T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,74
2018T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"66,8"
2018T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,58
2018T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"69,6"
2018T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"76,1"
2017T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"69,9"
2017T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"68,7"
2017T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"71,3"
2017T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"79,5"
2016T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"75,4"
2016T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"75,1"
2016T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"72,2"
2016T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"78,6"
2015T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"73,1"
2015T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,78
2015T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"85,8"
2015T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"83,5"
2014T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"87,7"
2014T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"83,6"
2014T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"90,9"
2014T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,85
2013T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"81,8"
2013T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,90
2013T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,86
2013T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"79,1"
2012T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"63,7"
2012T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"70,5"
2012T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"71,6"
2012T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"69,9"
2011T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"65,1"
2011T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"59,4"
2011T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"57,2"
2011T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"62,3"
2010T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"56,4"
2010T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"50,1"
2010T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"51,7"
2010T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"46,7"
2009T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"37,9"
2009T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"34,8"
2009T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"41,2"
2009T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"41,6"
2008T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,28
2008T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"23,1"
2008T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"21,9"
2008T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"22,7"
2007T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"22,4"
2007T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"16,3"
2007T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"17,8"
2007T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"17,9"
2006T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"15,4"
2006T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"12,2"
2006T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"16,8"
2006T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,16
2005T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"8,5"
2005T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"10,3"
2005T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"12,3"
2005T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"12,7"
2004T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"10,6"
2004T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"9,5"
2004T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"9,8"
2004T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"12,4"
2003T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"12,4"
2003T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"10,8"
2003T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"10,2"
2003T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"14,6"
2002T4,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"11,8"
2002T3,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"12,5"
2002T2,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"12,7"
2002T1,Ambos sexos,De 50 a 54 años,Separados/Separadas o Divorciados/Divorciadas,"13,3"
2025T1,Ambos sexos,De 55 a 59 años,Total,292
2024T4,Ambos sexos,De 55 a 59 años,Total,"270,1"
